employee_id,iso_weekday,planned_mode
EMP000572,4,REMOTE
EMP000572,5,OFFICE
EMP000572,6,REMOTE
EMP000572,7,REMOTE
EMP000573,1,OFFICE
EMP000573,2,REMOTE
EMP000573,3,OFFICE
EMP000573,4,REMOTE
EMP000573,5,OFFICE
EMP000573,6,REMOTE
EMP000573,7,REMOTE
EMP000574,1,OFFICE
EMP000574,2,FLEX
EMP000574,3,OFFICE
EMP000574,4,REMOTE
EMP000574,5,OFFICE
EMP000574,6,REMOTE
EMP000574,7,REMOTE
EMP000575,1,OFFICE
EMP000575,2,OFFICE
EMP000575,3,OFFICE
EMP000575,4,OFFICE
EMP000575,5,OFFICE
EMP000575,6,REMOTE
EMP000575,7,REMOTE
EMP000576,1,OFFICE
EMP000576,2,REMOTE
EMP000576,3,OFFICE
EMP000576,4,FLEX
EMP000576,5,OFFICE
EMP000576,6,REMOTE
EMP000576,7,REMOTE
EMP000577,1,OFFICE
EMP000577,2,OFFICE
EMP000577,3,OFFICE
EMP000577,4,OFFICE
EMP000577,5,OFFICE
EMP000577,6,REMOTE
EMP000577,7,REMOTE
EMP000578,1,OFFICE
EMP000578,2,OFFICE
EMP000578,3,OFFICE
EMP000578,4,OFFICE
EMP000578,5,OFFICE
EMP000578,6,REMOTE
EMP000578,7,REMOTE
EMP000579,1,OFFICE
EMP000579,2,REMOTE
EMP000579,3,OFFICE
EMP000579,4,REMOTE
EMP000579,5,OFFICE
EMP000579,6,REMOTE
EMP000579,7,REMOTE
EMP000580,1,REMOTE
EMP000580,2,REMOTE
EMP000580,3,REMOTE
EMP000580,4,REMOTE
EMP000580,5,REMOTE
EMP000580,6,REMOTE
EMP000580,7,REMOTE
EMP000581,1,OFFICE
EMP000581,2,REMOTE
EMP000581,3,OFFICE
EMP000581,4,REMOTE
EMP000581,5,OFFICE
EMP000581,6,REMOTE
EMP000581,7,REMOTE
EMP000582,1,OFFICE
EMP000582,2,REMOTE
EMP000582,3,OFFICE
EMP000582,4,REMOTE
EMP000582,5,OFFICE
EMP000582,6,REMOTE
EMP000582,7,REMOTE
EMP000583,1,OFFICE
EMP000583,2,OFFICE
EMP000583,3,OFFICE
EMP000583,4,OFFICE
EMP000583,5,OFFICE
EMP000583,6,REMOTE
EMP000583,7,REMOTE
EMP000584,1,OFFICE
EMP000584,2,FLEX
EMP000584,3,OFFICE
EMP000584,4,REMOTE
EMP000584,5,OFFICE
EMP000584,6,REMOTE
EMP000584,7,REMOTE
EMP000585,1,OFFICE
EMP000585,2,REMOTE
EMP000585,3,OFFICE
EMP000585,4,REMOTE
EMP000585,5,OFFICE
EMP000585,6,REMOTE
EMP000585,7,REMOTE
EMP000586,1,OFFICE
EMP000586,2,FLEX
EMP000586,3,OFFICE
EMP000586,4,REMOTE
EMP000586,5,OFFICE
EMP000586,6,REMOTE
EMP000586,7,REMOTE
EMP000587,1,OFFICE
EMP000587,2,REMOTE
EMP000587,3,OFFICE
EMP000587,4,REMOTE
EMP000587,5,OFFICE
EMP000587,6,REMOTE
EMP000587,7,REMOTE
EMP000588,1,OFFICE
EMP000588,2,REMOTE
EMP000588,3,OFFICE
EMP000588,4,REMOTE
EMP000588,5,OFFICE
EMP000588,6,REMOTE
EMP000588,7,REMOTE
EMP000589,1,OFFICE
EMP000589,2,REMOTE
EMP000589,3,OFFICE
EMP000589,4,FLEX
EMP000589,5,OFFICE
EMP000589,6,REMOTE
EMP000589,7,REMOTE
EMP000590,1,OFFICE
EMP000590,2,REMOTE
EMP000590,3,OFFICE
EMP000590,4,FLEX
EMP000590,5,OFFICE
EMP000590,6,REMOTE
EMP000590,7,REMOTE
EMP000591,1,OFFICE
EMP000591,2,REMOTE
EMP000591,3,OFFICE
EMP000591,4,REMOTE
EMP000591,5,OFFICE
EMP000591,6,REMOTE
EMP000591,7,REMOTE
EMP000592,1,OFFICE
EMP000592,2,FLEX
EMP000592,3,OFFICE
EMP000592,4,REMOTE
EMP000592,5,OFFICE
EMP000592,6,REMOTE
EMP000592,7,REMOTE
EMP000593,1,OFFICE
EMP000593,2,OFFICE
EMP000593,3,OFFICE
EMP000593,4,OFFICE
EMP000593,5,OFFICE
EMP000593,6,REMOTE
EMP000593,7,REMOTE
EMP000594,1,REMOTE
EMP000594,2,REMOTE
EMP000594,3,REMOTE
EMP000594,4,REMOTE
EMP000594,5,REMOTE
EMP000594,6,REMOTE
EMP000594,7,REMOTE
EMP000595,1,OFFICE
EMP000595,2,REMOTE
EMP000595,3,OFFICE
EMP000595,4,REMOTE
EMP000595,5,OFFICE
EMP000595,6,REMOTE
EMP000595,7,REMOTE
EMP000596,1,REMOTE
EMP000596,2,REMOTE
EMP000596,3,REMOTE
EMP000596,4,REMOTE
EMP000596,5,REMOTE
EMP000596,6,REMOTE
EMP000596,7,REMOTE
EMP000597,1,OFFICE
EMP000597,2,REMOTE
EMP000597,3,OFFICE
EMP000597,4,REMOTE
EMP000597,5,OFFICE
EMP000597,6,REMOTE
EMP000597,7,REMOTE
EMP000598,1,OFFICE
EMP000598,2,REMOTE
EMP000598,3,OFFICE
EMP000598,4,REMOTE
EMP000598,5,OFFICE
EMP000598,6,REMOTE
EMP000598,7,REMOTE
EMP000599,1,REMOTE
EMP000599,2,REMOTE
EMP000599,3,REMOTE
EMP000599,4,REMOTE
EMP000599,5,REMOTE
EMP000599,6,REMOTE
EMP000599,7,REMOTE
EMP000600,1,OFFICE
EMP000600,2,REMOTE
EMP000600,3,OFFICE
EMP000600,4,REMOTE
EMP000600,5,OFFICE
EMP000600,6,REMOTE
EMP000600,7,REMOTE
EMP000601,1,OFFICE
EMP000601,2,REMOTE
EMP000601,3,OFFICE
EMP000601,4,REMOTE
EMP000601,5,OFFICE
EMP000601,6,REMOTE
EMP000601,7,REMOTE
EMP000602,1,REMOTE
EMP000602,2,REMOTE
EMP000602,3,REMOTE
EMP000602,4,REMOTE
EMP000602,5,REMOTE
EMP000602,6,REMOTE
EMP000602,7,REMOTE
EMP000603,1,OFFICE
EMP000603,2,OFFICE
EMP000603,3,OFFICE
EMP000603,4,OFFICE
EMP000603,5,OFFICE
EMP000603,6,REMOTE
EMP000603,7,REMOTE
EMP000604,1,OFFICE
EMP000604,2,REMOTE
EMP000604,3,OFFICE
EMP000604,4,REMOTE
EMP000604,5,OFFICE
EMP000604,6,REMOTE
EMP000604,7,REMOTE
EMP000605,1,OFFICE
EMP000605,2,OFFICE
EMP000605,3,OFFICE
EMP000605,4,OFFICE
EMP000605,5,OFFICE
EMP000605,6,REMOTE
EMP000605,7,REMOTE
EMP000606,1,OFFICE
EMP000606,2,REMOTE
EMP000606,3,OFFICE
EMP000606,4,REMOTE
EMP000606,5,OFFICE
EMP000606,6,REMOTE
EMP000606,7,REMOTE
EMP000607,1,OFFICE
EMP000607,2,OFFICE
EMP000607,3,OFFICE
EMP000607,4,OFFICE
EMP000607,5,OFFICE
EMP000607,6,REMOTE
EMP000607,7,REMOTE
EMP000608,1,OFFICE
EMP000608,2,OFFICE
EMP000608,3,OFFICE
EMP000608,4,OFFICE
EMP000608,5,OFFICE
EMP000608,6,REMOTE
EMP000608,7,REMOTE
EMP000609,1,OFFICE
EMP000609,2,OFFICE
EMP000609,3,OFFICE
EMP000609,4,OFFICE
EMP000609,5,OFFICE
EMP000609,6,REMOTE
EMP000609,7,REMOTE
EMP000610,1,OFFICE
EMP000610,2,REMOTE
EMP000610,3,OFFICE
EMP000610,4,REMOTE
EMP000610,5,OFFICE
EMP000610,6,REMOTE
EMP000610,7,REMOTE
EMP000611,1,OFFICE
EMP000611,2,FLEX
EMP000611,3,OFFICE
EMP000611,4,REMOTE
EMP000611,5,OFFICE
EMP000611,6,REMOTE
EMP000611,7,REMOTE
EMP000612,1,REMOTE
EMP000612,2,REMOTE
EMP000612,3,REMOTE
EMP000612,4,REMOTE
EMP000612,5,REMOTE
EMP000612,6,REMOTE
EMP000612,7,REMOTE
EMP000613,1,OFFICE
EMP000613,2,REMOTE
EMP000613,3,OFFICE
EMP000613,4,FLEX
EMP000613,5,OFFICE
EMP000613,6,REMOTE
EMP000613,7,REMOTE
EMP000614,1,OFFICE
EMP000614,2,REMOTE
EMP000614,3,OFFICE
EMP000614,4,REMOTE
EMP000614,5,OFFICE
EMP000614,6,REMOTE
EMP000614,7,REMOTE
EMP000615,1,OFFICE
EMP000615,2,REMOTE
EMP000615,3,OFFICE
EMP000615,4,REMOTE
EMP000615,5,OFFICE
EMP000615,6,REMOTE
EMP000615,7,REMOTE
EMP000616,1,REMOTE
EMP000616,2,REMOTE
EMP000616,3,REMOTE
EMP000616,4,REMOTE
EMP000616,5,REMOTE
EMP000616,6,REMOTE
EMP000616,7,REMOTE
EMP000617,1,OFFICE
EMP000617,2,OFFICE
EMP000617,3,OFFICE
EMP000617,4,OFFICE
EMP000617,5,OFFICE
EMP000617,6,REMOTE
EMP000617,7,REMOTE
EMP000618,1,OFFICE
EMP000618,2,OFFICE
EMP000618,3,OFFICE
EMP000618,4,OFFICE
EMP000618,5,OFFICE
EMP000618,6,REMOTE
EMP000618,7,REMOTE
EMP000619,1,OFFICE
EMP000619,2,OFFICE
EMP000619,3,OFFICE
EMP000619,4,OFFICE
EMP000619,5,OFFICE
EMP000619,6,REMOTE
EMP000619,7,REMOTE
EMP000620,1,OFFICE
EMP000620,2,OFFICE
EMP000620,3,OFFICE
EMP000620,4,OFFICE
EMP000620,5,OFFICE
EMP000620,6,REMOTE
EMP000620,7,REMOTE
EMP000621,1,OFFICE
EMP000621,2,REMOTE
EMP000621,3,OFFICE
EMP000621,4,REMOTE
EMP000621,5,OFFICE
EMP000621,6,REMOTE
EMP000621,7,REMOTE
EMP000622,1,OFFICE
EMP000622,2,REMOTE
EMP000622,3,OFFICE
EMP000622,4,REMOTE
EMP000622,5,OFFICE
EMP000622,6,REMOTE
EMP000622,7,REMOTE
EMP000623,1,OFFICE
EMP000623,2,OFFICE
EMP000623,3,OFFICE
EMP000623,4,OFFICE
EMP000623,5,OFFICE
EMP000623,6,REMOTE
EMP000623,7,REMOTE
EMP000624,1,OFFICE
EMP000624,2,REMOTE
EMP000624,3,OFFICE
EMP000624,4,REMOTE
EMP000624,5,OFFICE
EMP000624,6,REMOTE
EMP000624,7,REMOTE
EMP000625,1,OFFICE
EMP000625,2,OFFICE
EMP000625,3,OFFICE
EMP000625,4,OFFICE
EMP000625,5,OFFICE
EMP000625,6,REMOTE
EMP000625,7,REMOTE
EMP000626,1,REMOTE
EMP000626,2,REMOTE
EMP000626,3,REMOTE
EMP000626,4,REMOTE
EMP000626,5,REMOTE
EMP000626,6,REMOTE
EMP000626,7,REMOTE
EMP000627,1,OFFICE
EMP000627,2,REMOTE
EMP000627,3,OFFICE
EMP000627,4,REMOTE
EMP000627,5,OFFICE
EMP000627,6,REMOTE
EMP000627,7,REMOTE
EMP000628,1,OFFICE
EMP000628,2,REMOTE
EMP000628,3,OFFICE
EMP000628,4,REMOTE
EMP000628,5,OFFICE
EMP000628,6,REMOTE
EMP000628,7,REMOTE
EMP000629,1,OFFICE
EMP000629,2,REMOTE
EMP000629,3,OFFICE
EMP000629,4,REMOTE
EMP000629,5,OFFICE
EMP000629,6,REMOTE
EMP000629,7,REMOTE
EMP000630,1,OFFICE
EMP000630,2,OFFICE
EMP000630,3,OFFICE
EMP000630,4,OFFICE
EMP000630,5,OFFICE
EMP000630,6,REMOTE
EMP000630,7,REMOTE
EMP000631,1,OFFICE
EMP000631,2,REMOTE
EMP000631,3,OFFICE
EMP000631,4,REMOTE
EMP000631,5,OFFICE
EMP000631,6,REMOTE
EMP000631,7,REMOTE
EMP000632,1,REMOTE
EMP000632,2,REMOTE
EMP000632,3,REMOTE
EMP000632,4,REMOTE
EMP000632,5,REMOTE
EMP000632,6,REMOTE
EMP000632,7,REMOTE
EMP000633,1,OFFICE
EMP000633,2,OFFICE
EMP000633,3,OFFICE
EMP000633,4,OFFICE
EMP000633,5,OFFICE
EMP000633,6,REMOTE
EMP000633,7,REMOTE
EMP000634,1,OFFICE
EMP000634,2,REMOTE
EMP000634,3,OFFICE
EMP000634,4,REMOTE
EMP000634,5,OFFICE
EMP000634,6,REMOTE
EMP000634,7,REMOTE
EMP000635,1,OFFICE
EMP000635,2,REMOTE
EMP000635,3,OFFICE
EMP000635,4,FLEX
EMP000635,5,OFFICE
EMP000635,6,REMOTE
EMP000635,7,REMOTE
EMP000636,1,OFFICE
EMP000636,2,FLEX
EMP000636,3,OFFICE
EMP000636,4,REMOTE
EMP000636,5,OFFICE
EMP000636,6,REMOTE
EMP000636,7,REMOTE
EMP000637,1,OFFICE
EMP000637,2,OFFICE
EMP000637,3,OFFICE
EMP000637,4,OFFICE
EMP000637,5,OFFICE
EMP000637,6,REMOTE
EMP000637,7,REMOTE
EMP000638,1,OFFICE
EMP000638,2,OFFICE
EMP000638,3,OFFICE
EMP000638,4,OFFICE
EMP000638,5,OFFICE
EMP000638,6,REMOTE
EMP000638,7,REMOTE
EMP000639,1,OFFICE
EMP000639,2,FLEX
EMP000639,3,OFFICE
EMP000639,4,REMOTE
EMP000639,5,OFFICE
EMP000639,6,REMOTE
EMP000639,7,REMOTE
EMP000640,1,OFFICE
EMP000640,2,REMOTE
EMP000640,3,OFFICE
EMP000640,4,REMOTE
EMP000640,5,OFFICE
EMP000640,6,REMOTE
EMP000640,7,REMOTE
EMP000641,1,OFFICE
EMP000641,2,REMOTE
EMP000641,3,OFFICE
EMP000641,4,REMOTE
EMP000641,5,OFFICE
EMP000641,6,REMOTE
EMP000641,7,REMOTE
EMP000642,1,OFFICE
EMP000642,2,OFFICE
EMP000642,3,OFFICE
EMP000642,4,OFFICE
EMP000642,5,OFFICE
EMP000642,6,REMOTE
EMP000642,7,REMOTE
EMP000643,1,OFFICE
EMP000643,2,OFFICE
EMP000643,3,OFFICE
EMP000643,4,OFFICE
EMP000643,5,OFFICE
EMP000643,6,REMOTE
EMP000643,7,REMOTE
EMP000644,1,OFFICE
EMP000644,2,REMOTE
EMP000644,3,OFFICE
EMP000644,4,REMOTE
EMP000644,5,OFFICE
EMP000644,6,REMOTE
EMP000644,7,REMOTE
EMP000645,1,REMOTE
EMP000645,2,REMOTE
EMP000645,3,REMOTE
EMP000645,4,REMOTE
EMP000645,5,REMOTE
EMP000645,6,REMOTE
EMP000645,7,REMOTE
EMP000646,1,OFFICE
EMP000646,2,REMOTE
EMP000646,3,OFFICE
EMP000646,4,REMOTE
EMP000646,5,OFFICE
EMP000646,6,REMOTE
EMP000646,7,REMOTE
EMP000647,1,OFFICE
EMP000647,2,REMOTE
EMP000647,3,OFFICE
EMP000647,4,REMOTE
EMP000647,5,OFFICE
EMP000647,6,REMOTE
EMP000647,7,REMOTE
EMP000648,1,REMOTE
EMP000648,2,REMOTE
EMP000648,3,REMOTE
EMP000648,4,REMOTE
EMP000648,5,REMOTE
EMP000648,6,REMOTE
EMP000648,7,REMOTE
EMP000649,1,OFFICE
EMP000649,2,REMOTE
EMP000649,3,OFFICE
EMP000649,4,REMOTE
EMP000649,5,OFFICE
EMP000649,6,REMOTE
EMP000649,7,REMOTE
EMP000650,1,OFFICE
EMP000650,2,REMOTE
EMP000650,3,OFFICE
EMP000650,4,REMOTE
EMP000650,5,OFFICE
EMP000650,6,REMOTE
EMP000650,7,REMOTE
EMP000651,1,OFFICE
EMP000651,2,OFFICE
EMP000651,3,OFFICE
EMP000651,4,OFFICE
EMP000651,5,OFFICE
EMP000651,6,REMOTE
EMP000651,7,REMOTE
EMP000652,1,OFFICE
EMP000652,2,REMOTE
EMP000652,3,OFFICE
EMP000652,4,REMOTE
EMP000652,5,OFFICE
EMP000652,6,REMOTE
EMP000652,7,REMOTE
EMP000653,1,OFFICE
EMP000653,2,REMOTE
EMP000653,3,OFFICE
EMP000653,4,REMOTE
EMP000653,5,OFFICE
EMP000653,6,REMOTE
EMP000653,7,REMOTE
EMP000654,1,OFFICE
EMP000654,2,REMOTE
EMP000654,3,OFFICE
EMP000654,4,REMOTE
EMP000654,5,OFFICE
EMP000654,6,REMOTE
EMP000654,7,REMOTE
EMP000655,1,OFFICE
EMP000655,2,OFFICE
EMP000655,3,OFFICE
EMP000655,4,OFFICE
EMP000655,5,OFFICE
EMP000655,6,REMOTE
EMP000655,7,REMOTE
EMP000656,1,REMOTE
EMP000656,2,REMOTE
EMP000656,3,REMOTE
EMP000656,4,REMOTE
EMP000656,5,REMOTE
EMP000656,6,REMOTE
EMP000656,7,REMOTE
EMP000657,1,OFFICE
EMP000657,2,REMOTE
EMP000657,3,OFFICE
EMP000657,4,REMOTE
EMP000657,5,OFFICE
EMP000657,6,REMOTE
EMP000657,7,REMOTE
EMP000658,1,OFFICE
EMP000658,2,REMOTE
EMP000658,3,OFFICE
EMP000658,4,REMOTE
EMP000658,5,OFFICE
EMP000658,6,REMOTE
EMP000658,7,REMOTE
EMP000659,1,OFFICE
EMP000659,2,REMOTE
EMP000659,3,OFFICE
EMP000659,4,REMOTE
EMP000659,5,OFFICE
EMP000659,6,REMOTE
EMP000659,7,REMOTE
EMP000660,1,OFFICE
EMP000660,2,REMOTE
EMP000660,3,OFFICE
EMP000660,4,REMOTE
EMP000660,5,OFFICE
EMP000660,6,REMOTE
EMP000660,7,REMOTE
EMP000661,1,OFFICE
EMP000661,2,REMOTE
EMP000661,3,OFFICE
EMP000661,4,REMOTE
EMP000661,5,OFFICE
EMP000661,6,REMOTE
EMP000661,7,REMOTE
EMP000662,1,OFFICE
EMP000662,2,OFFICE
EMP000662,3,OFFICE
EMP000662,4,OFFICE
EMP000662,5,OFFICE
EMP000662,6,REMOTE
EMP000662,7,REMOTE
EMP000663,1,REMOTE
EMP000663,2,REMOTE
EMP000663,3,REMOTE
EMP000663,4,REMOTE
EMP000663,5,REMOTE
EMP000663,6,REMOTE
EMP000663,7,REMOTE
EMP000664,1,OFFICE
EMP000664,2,REMOTE
EMP000664,3,OFFICE
EMP000664,4,REMOTE
EMP000664,5,OFFICE
EMP000664,6,REMOTE
EMP000664,7,REMOTE
EMP000665,1,OFFICE
EMP000665,2,REMOTE
EMP000665,3,OFFICE
EMP000665,4,REMOTE
EMP000665,5,OFFICE
EMP000665,6,REMOTE
EMP000665,7,REMOTE
EMP000666,1,REMOTE
EMP000666,2,REMOTE
EMP000666,3,REMOTE
EMP000666,4,REMOTE
EMP000666,5,REMOTE
EMP000666,6,REMOTE
EMP000666,7,REMOTE
EMP000667,1,OFFICE
EMP000667,2,REMOTE
EMP000667,3,OFFICE
EMP000667,4,REMOTE
EMP000667,5,OFFICE
EMP000667,6,REMOTE
EMP000667,7,REMOTE
EMP000668,1,REMOTE
EMP000668,2,REMOTE
EMP000668,3,REMOTE
EMP000668,4,REMOTE
EMP000668,5,REMOTE
EMP000668,6,REMOTE
EMP000668,7,REMOTE
EMP000669,1,OFFICE
EMP000669,2,OFFICE
EMP000669,3,OFFICE
EMP000669,4,OFFICE
EMP000669,5,OFFICE
EMP000669,6,REMOTE
EMP000669,7,REMOTE
EMP000670,1,OFFICE
EMP000670,2,OFFICE
EMP000670,3,OFFICE
EMP000670,4,OFFICE
EMP000670,5,OFFICE
EMP000670,6,REMOTE
EMP000670,7,REMOTE
EMP000671,1,OFFICE
EMP000671,2,REMOTE
EMP000671,3,OFFICE
EMP000671,4,REMOTE
EMP000671,5,OFFICE
EMP000671,6,REMOTE
EMP000671,7,REMOTE
EMP000672,1,OFFICE
EMP000672,2,OFFICE
EMP000672,3,OFFICE
EMP000672,4,OFFICE
EMP000672,5,OFFICE
EMP000672,6,REMOTE
EMP000672,7,REMOTE
EMP000673,1,OFFICE
EMP000673,2,REMOTE
EMP000673,3,OFFICE
EMP000673,4,FLEX
EMP000673,5,OFFICE
EMP000673,6,REMOTE
EMP000673,7,REMOTE
EMP000674,1,OFFICE
EMP000674,2,REMOTE
EMP000674,3,OFFICE
EMP000674,4,FLEX
EMP000674,5,OFFICE
EMP000674,6,REMOTE
EMP000674,7,REMOTE
EMP000675,1,OFFICE
EMP000675,2,REMOTE
EMP000675,3,OFFICE
EMP000675,4,FLEX
EMP000675,5,OFFICE
EMP000675,6,REMOTE
EMP000675,7,REMOTE
EMP000676,1,OFFICE
EMP000676,2,REMOTE
EMP000676,3,OFFICE
EMP000676,4,FLEX
EMP000676,5,OFFICE
EMP000676,6,REMOTE
EMP000676,7,REMOTE
EMP000677,1,OFFICE
EMP000677,2,FLEX
EMP000677,3,OFFICE
EMP000677,4,REMOTE
EMP000677,5,OFFICE
EMP000677,6,REMOTE
EMP000677,7,REMOTE
EMP000678,1,OFFICE
EMP000678,2,REMOTE
EMP000678,3,OFFICE
EMP000678,4,FLEX
EMP000678,5,OFFICE
EMP000678,6,REMOTE
EMP000678,7,REMOTE
EMP000679,1,REMOTE
EMP000679,2,REMOTE
EMP000679,3,REMOTE
EMP000679,4,REMOTE
EMP000679,5,REMOTE
EMP000679,6,REMOTE
EMP000679,7,REMOTE
EMP000680,1,OFFICE
EMP000680,2,REMOTE
EMP000680,3,OFFICE
EMP000680,4,FLEX
EMP000680,5,OFFICE
EMP000680,6,REMOTE
EMP000680,7,REMOTE
EMP000681,1,OFFICE
EMP000681,2,REMOTE
EMP000681,3,OFFICE
EMP000681,4,REMOTE
EMP000681,5,OFFICE
EMP000681,6,REMOTE
EMP000681,7,REMOTE
EMP000682,1,REMOTE
EMP000682,2,REMOTE
EMP000682,3,REMOTE
EMP000682,4,REMOTE
EMP000682,5,REMOTE
EMP000682,6,REMOTE
EMP000682,7,REMOTE
EMP000683,1,OFFICE
EMP000683,2,REMOTE
EMP000683,3,OFFICE
EMP000683,4,REMOTE
EMP000683,5,OFFICE
EMP000683,6,REMOTE
EMP000683,7,REMOTE
EMP000684,1,OFFICE
EMP000684,2,FLEX
EMP000684,3,OFFICE
EMP000684,4,REMOTE
EMP000684,5,OFFICE
EMP000684,6,REMOTE
EMP000684,7,REMOTE
EMP000685,1,REMOTE
EMP000685,2,REMOTE
EMP000685,3,REMOTE
EMP000685,4,REMOTE
EMP000685,5,REMOTE
EMP000685,6,REMOTE
EMP000685,7,REMOTE
EMP000686,1,OFFICE
EMP000686,2,REMOTE
EMP000686,3,OFFICE
EMP000686,4,REMOTE
EMP000686,5,OFFICE
EMP000686,6,REMOTE
EMP000686,7,REMOTE
EMP000687,1,OFFICE
EMP000687,2,REMOTE
EMP000687,3,OFFICE
EMP000687,4,REMOTE
EMP000687,5,OFFICE
EMP000687,6,REMOTE
EMP000687,7,REMOTE
EMP000688,1,REMOTE
EMP000688,2,REMOTE
EMP000688,3,REMOTE
EMP000688,4,REMOTE
EMP000688,5,REMOTE
EMP000688,6,REMOTE
EMP000688,7,REMOTE
EMP000689,1,REMOTE
EMP000689,2,REMOTE
EMP000689,3,REMOTE
EMP000689,4,REMOTE
EMP000689,5,REMOTE
EMP000689,6,REMOTE
EMP000689,7,REMOTE
EMP000690,1,OFFICE
EMP000690,2,REMOTE
EMP000690,3,OFFICE
EMP000690,4,REMOTE
EMP000690,5,OFFICE
EMP000690,6,REMOTE
EMP000690,7,REMOTE
EMP000691,1,OFFICE
EMP000691,2,OFFICE
EMP000691,3,OFFICE
EMP000691,4,OFFICE
EMP000691,5,OFFICE
EMP000691,6,REMOTE
EMP000691,7,REMOTE
EMP000692,1,OFFICE
EMP000692,2,OFFICE
EMP000692,3,OFFICE
EMP000692,4,OFFICE
EMP000692,5,OFFICE
EMP000692,6,REMOTE
EMP000692,7,REMOTE
EMP000693,1,OFFICE
EMP000693,2,REMOTE
EMP000693,3,OFFICE
EMP000693,4,OFFICE
EMP000693,5,FLEX
EMP000693,6,REMOTE
EMP000693,7,REMOTE
EMP000694,1,OFFICE
EMP000694,2,REMOTE
EMP000694,3,OFFICE
EMP000694,4,OFFICE
EMP000694,5,REMOTE
EMP000694,6,REMOTE
EMP000694,7,REMOTE
EMP000695,1,REMOTE
EMP000695,2,REMOTE
EMP000695,3,REMOTE
EMP000695,4,REMOTE
EMP000695,5,REMOTE
EMP000695,6,REMOTE
EMP000695,7,REMOTE
EMP000696,1,OFFICE
EMP000696,2,REMOTE
EMP000696,3,OFFICE
EMP000696,4,OFFICE
EMP000696,5,REMOTE
EMP000696,6,REMOTE
EMP000696,7,REMOTE
EMP000697,1,OFFICE
EMP000697,2,OFFICE
EMP000697,3,OFFICE
EMP000697,4,OFFICE
EMP000697,5,OFFICE
EMP000697,6,REMOTE
EMP000697,7,REMOTE
EMP000698,1,OFFICE
EMP000698,2,REMOTE
EMP000698,3,OFFICE
EMP000698,4,OFFICE
EMP000698,5,REMOTE
EMP000698,6,REMOTE
EMP000698,7,REMOTE
EMP000699,1,OFFICE
EMP000699,2,REMOTE
EMP000699,3,OFFICE
EMP000699,4,OFFICE
EMP000699,5,REMOTE
EMP000699,6,REMOTE
EMP000699,7,REMOTE
EMP000700,1,OFFICE
EMP000700,2,OFFICE
EMP000700,3,OFFICE
EMP000700,4,OFFICE
EMP000700,5,OFFICE
EMP000700,6,REMOTE
EMP000700,7,REMOTE
EMP000701,1,REMOTE
EMP000701,2,REMOTE
EMP000701,3,REMOTE
EMP000701,4,REMOTE
EMP000701,5,REMOTE
EMP000701,6,REMOTE
EMP000701,7,REMOTE
EMP000702,1,OFFICE
EMP000702,2,REMOTE
EMP000702,3,OFFICE
EMP000702,4,OFFICE
EMP000702,5,REMOTE
EMP000702,6,REMOTE
EMP000702,7,REMOTE
EMP000703,1,OFFICE
EMP000703,2,REMOTE
EMP000703,3,OFFICE
EMP000703,4,OFFICE
EMP000703,5,REMOTE
EMP000703,6,REMOTE
EMP000703,7,REMOTE
EMP000704,1,REMOTE
EMP000704,2,REMOTE
EMP000704,3,REMOTE
EMP000704,4,REMOTE
EMP000704,5,REMOTE
EMP000704,6,REMOTE
EMP000704,7,REMOTE
EMP000705,1,OFFICE
EMP000705,2,FLEX
EMP000705,3,OFFICE
EMP000705,4,OFFICE
EMP000705,5,REMOTE
EMP000705,6,REMOTE
EMP000705,7,REMOTE
EMP000706,1,OFFICE
EMP000706,2,OFFICE
EMP000706,3,OFFICE
EMP000706,4,OFFICE
EMP000706,5,OFFICE
EMP000706,6,REMOTE
EMP000706,7,REMOTE
EMP000707,1,REMOTE
EMP000707,2,REMOTE
EMP000707,3,REMOTE
EMP000707,4,REMOTE
EMP000707,5,REMOTE
EMP000707,6,REMOTE
EMP000707,7,REMOTE
EMP000708,1,OFFICE
EMP000708,2,REMOTE
EMP000708,3,OFFICE
EMP000708,4,OFFICE
EMP000708,5,REMOTE
EMP000708,6,REMOTE
EMP000708,7,REMOTE
EMP000709,1,OFFICE
EMP000709,2,REMOTE
EMP000709,3,OFFICE
EMP000709,4,OFFICE
EMP000709,5,REMOTE
EMP000709,6,REMOTE
EMP000709,7,REMOTE
EMP000710,1,REMOTE
EMP000710,2,REMOTE
EMP000710,3,REMOTE
EMP000710,4,REMOTE
EMP000710,5,REMOTE
EMP000710,6,REMOTE
EMP000710,7,REMOTE
EMP000711,1,OFFICE
EMP000711,2,REMOTE
EMP000711,3,OFFICE
EMP000711,4,OFFICE
EMP000711,5,REMOTE
EMP000711,6,REMOTE
EMP000711,7,REMOTE
EMP000712,1,OFFICE
EMP000712,2,REMOTE
EMP000712,3,OFFICE
EMP000712,4,OFFICE
EMP000712,5,REMOTE
EMP000712,6,REMOTE
EMP000712,7,REMOTE
EMP000713,1,OFFICE
EMP000713,2,REMOTE
EMP000713,3,OFFICE
EMP000713,4,OFFICE
EMP000713,5,REMOTE
EMP000713,6,REMOTE
EMP000713,7,REMOTE
EMP000714,1,OFFICE
EMP000714,2,REMOTE
EMP000714,3,OFFICE
EMP000714,4,OFFICE
EMP000714,5,REMOTE
EMP000714,6,REMOTE
EMP000714,7,REMOTE
EMP000715,1,OFFICE
EMP000715,2,OFFICE
