sensor_id,sensor_type,target_type,target_id,floor_id,zone_id,metrics
SEN_DSK_000753,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0753,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000754,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0754,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000755,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0755,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000756,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0756,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000757,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0757,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000758,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0758,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000759,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0759,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000760,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0760,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000761,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0761,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000762,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0762,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000763,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0763,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000764,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0764,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000765,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0765,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000766,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0766,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000767,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0767,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000768,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0768,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000769,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0769,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000770,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0770,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000771,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0771,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000772,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0772,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000773,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0773,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000774,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0774,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000775,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0775,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000776,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0776,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000777,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0777,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000778,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0778,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000779,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0779,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000780,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0780,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000781,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0781,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000782,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0782,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000783,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0783,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000784,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0784,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000785,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0785,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000786,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0786,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000787,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0787,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000788,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0788,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000789,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0789,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000790,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0790,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000791,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0791,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000792,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0792,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000793,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0793,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000794,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0794,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000795,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0795,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000796,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0796,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000797,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0797,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000798,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0798,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000799,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0799,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000800,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0800,BLD01_F04,BLD01_F04_ZD,
SEN_RM_000038,ROOM_COUNT,ROOM,ROOM_BLD01_F04_038,BLD01_F04,BLD01_F04_ZMTG,
SEN_RM_000039,ROOM_COUNT,ROOM,ROOM_BLD01_F04_039,BLD01_F04,BLD01_F04_ZMTG,
SEN_RM_000040,ROOM_COUNT,ROOM,ROOM_BLD01_F04_040,BLD01_F04,BLD01_F04_ZMTG,
SEN_RM_000041,ROOM_COUNT,ROOM,ROOM_BLD01_F04_041,BLD01_F04,BLD01_F04_ZMTG,
SEN_RM_000042,ROOM_COUNT,ROOM,ROOM_BLD01_F04_042,BLD01_F04,BLD01_F04_ZMTG,
SEN_RM_000043,ROOM_COUNT,ROOM,ROOM_BLD01_F04_043,BLD01_F04,BLD01_F04_ZMTG,
SEN_RM_000044,ROOM_COUNT,ROOM,ROOM_BLD01_F04_044,BLD01_F04,BLD01_F04_ZMTG,
SEN_RM_000045,ROOM_COUNT,ROOM,ROOM_BLD01_F04_045,BLD01_F04,BLD01_F04_ZMTG,
SEN_RM_000046,ROOM_COUNT,ROOM,ROOM_BLD01_F04_046,BLD01_F04,BLD01_F04_ZMTG,
SEN_RM_000047,ROOM_COUNT,ROOM,ROOM_BLD01_F04_047,BLD01_F04,BLD01_F04_ZMTG,
SEN_RM_000048,ROOM_COUNT,ROOM,ROOM_BLD01_F04_048,BLD01_F04,BLD01_F04_ZMTG,
SEN_RM_000049,ROOM_COUNT,ROOM,AREA_BLD01_F04_COL,BLD01_F04,BLD01_F04_ZCOM,
SEN_RM_000050,ROOM_COUNT,ROOM,AREA_BLD01_F04_LOU,BLD01_F04,BLD01_F04_ZCOM,
SEN_ENV_000022,ENVIRONMENT,ZONE,BLD01_F04_ZLOB,BLD01_F04,BLD01_F04_ZLOB,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000023,ENVIRONMENT,ZONE,BLD01_F04_ZA,BLD01_F04,BLD01_F04_ZA,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000024,ENVIRONMENT,ZONE,BLD01_F04_ZB,BLD01_F04,BLD01_F04_ZB,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000025,ENVIRONMENT,ZONE,BLD01_F04_ZC,BLD01_F04,BLD01_F04_ZC,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000026,ENVIRONMENT,ZONE,BLD01_F04_ZD,BLD01_F04,BLD01_F04_ZD,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000027,ENVIRONMENT,ZONE,BLD01_F04_ZMTG,BLD01_F04,BLD01_F04_ZMTG,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000028,ENVIRONMENT,ZONE,BLD01_F04_ZCOM,BLD01_F04,BLD01_F04_ZCOM,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
